ip;date;method;url;code;length;duration
192.168.1.1;2013/10/03 15:41:41;GET;/site;200;11268;1275030
192.168.1.1;2013/10/03 15:41:45;GET;/site;200;11105;1418841
192.168.1.1;2013/10/03 15:41:50;GET;/site;200;11396;1811521
192.168.1.1;2013/10/03 15:41:55;GET;/site;200;11559;1213796
192.168.1.1;2013/10/03 15:41:57;GET;/site;200;11225;1516123
192.168.1.1;2013/10/03 15:41:58;GET;/site;200;11433;1400812
192.168.1.1;2013/10/03 15:41:58;GET;/site;200;11559;1286922
192.168.1.1;2013/10/03 15:42:00;GET;/site;200;11559;1240429
192.168.1.1;2013/10/03 15:42:12;GET;/site;200;10870;1932210
192.168.1.1;2013/10/03 15:42:12;GET;/site;200;10836;1434611
192.168.1.1;2013/10/03 15:42:16;GET;/site;200;11180;1373303
192.168.1.1;2013/10/03 15:42:18;GET;/site;200;10877;1259850
192.168.1.1;2013/10/03 15:42:19;GET;/site;200;11427;1258862
192.168.1.1;2013/10/03 15:42:26;GET;/site;200;51930;783712
192.168.1.1;2013/10/03 15:42:26;GET;/site;200;11120;1596393
192.168.1.1;2013/10/03 15:42:34;GET;/site;200;11126;1798345
192.168.1.1;2013/10/03 15:42:40;GET;/site;200;11146;1422899
192.168.1.1;2013/10/03 15:42:45;GET;/site;200;11126;1226339
192.168.1.1;2013/10/03 15:42:45;GET;/site;200;11106;1197554
192.168.1.1;2013/10/03 15:42:48;GET;/site;200;11008;1275330
192.168.1.1;2013/10/03 15:42:49;GET;/site;200;10842;1277769
192.168.1.1;2013/10/03 15:42:53;GET;/site;200;11087;1279093
192.168.1.1;2013/10/03 15:42:59;GET;/site;200;11136;1700318
192.168.1.1;2013/10/03 15:43:00;GET;/site;200;11176;1892287
192.168.1.1;2013/10/03 15:43:02;GET;/site;200;11004;1289684
192.168.1.1;2013/10/03 15:43:03;GET;/site;200;11183;1258313
192.168.1.1;2013/10/03 15:43:10;GET;/site;200;11418;1279066
192.168.1.1;2013/10/03 15:43:12;GET;/site;200;11087;1247047
192.168.1.1;2013/10/03 15:43:24;GET;/site;200;11106;1400834
192.168.1.1;2013/10/03 15:43:26;GET;/site;200;51930;680442
192.168.1.1;2013/10/03 15:43:26;GET;/site;200;11140;1349997
192.168.1.1;2013/10/03 15:43:28;GET;/site;200;11087;1228047
192.168.1.1;2013/10/03 15:43:29;GET;/site;200;11177;1228732
192.168.1.1;2013/10/03 15:43:33;GET;/site;200;11091;1984914
192.168.1.1;2013/10/03 15:43:35;GET;/site;200;11091;1167966
192.168.1.1;2013/10/03 15:43:36;GET;/site;200;11342;1304277
192.168.1.1;2013/10/03 15:43:35;GET;/site;200;10977;1849563
192.168.1.1;2013/10/03 15:43:45;GET;/site;200;10883;1269314
192.168.1.1;2013/10/03 15:43:45;GET;/site;200;10883;1282628
192.168.1.1;2013/10/03 15:43:47;GET;/site;200;10891;1334483
192.168.1.1;2013/10/03 15:43:47;GET;/site;200;11418;1333006
192.168.1.1;2013/10/03 15:43:54;GET;/site;200;11105;1233261
192.168.1.1;2013/10/03 15:43:55;GET;/site;200;11040;1245842
192.168.1.1;2013/10/03 15:43:57;GET;/site;200;11276;1339786
192.168.1.1;2013/10/03 15:43:59;GET;/site;200;11433;1256334
192.168.1.1;2013/10/03 15:43:59;GET;/site;200;10947;1865693
192.168.1.1;2013/10/03 15:44:05;GET;/site;200;10893;1934687
192.168.1.1;2013/10/03 15:44:10;GET;/site;200;10803;1280881
192.168.1.1;2013/10/03 15:44:11;GET;/site;200;11247;1341255
192.168.1.1;2013/10/03 15:44:13;GET;/site;200;6397;691592
192.168.1.1;2013/10/03 15:44:17;GET;/site;200;11087;1303138
192.168.1.1;2013/10/03 15:44:18;GET;/site;200;11126;1332392
192.168.1.1;2013/10/03 15:44:18;GET;/site;200;11433;1223283
192.168.1.1;2013/10/03 15:44:22;GET;/site;200;11260;1279121
192.168.1.1;2013/10/03 15:44:24;GET;/site;200;11072;1290173
192.168.1.1;2013/10/03 15:44:24;GET;/site;200;11055;1301132
192.168.1.1;2013/10/03 15:44:25;GET;/site;200;11086;1807283
192.168.1.1;2013/10/03 15:44:27;GET;/site;200;51930;671314
192.168.1.1;2013/10/03 15:44:28;GET;/site;200;11268;1376379
192.168.1.1;2013/10/03 15:44:42;GET;/site;200;11159;1455639
192.168.1.1;2013/10/03 15:44:53;GET;/site;200;11186;1465214
192.168.1.1;2013/10/03 15:44:53;GET;/site;200;10836;1420344
192.168.1.1;2013/10/03 15:45:02;GET;/site;200;10930;1470846
192.168.1.1;2013/10/03 15:45:07;GET;/site;200;11433;1323228
192.168.1.1;2013/10/03 15:45:11;GET;/site;200;11121;1456817
192.168.1.1;2013/10/03 15:45:18;GET;/site;200;10905;1629358
192.168.1.1;2013/10/03 15:45:22;GET;/site;200;11105;1248639
192.168.1.1;2013/10/03 15:45:22;GET;/site;200;11379;1854488
192.168.1.1;2013/10/03 15:45:25;GET;/site;200;11069;1338570
192.168.1.1;2013/10/03 15:45:27;GET;/site;200;51930;657296
192.168.1.1;2013/10/03 15:45:27;GET;/site;200;11176;1928741
192.168.1.1;2013/10/03 15:45:35;GET;/site;200;11253;1286786
192.168.1.1;2013/10/03 15:45:39;GET;/site;200;11120;1262601
192.168.1.1;2013/10/03 15:46:11;GET;/site;200;11559;1253469
192.168.1.1;2013/10/03 15:46:21;GET;/site;200;10907;1291728
192.168.1.1;2013/10/03 15:46:27;GET;/site;200;51930;642826
192.168.1.1;2013/10/03 15:46:27;GET;/site;200;11182;1211190
192.168.1.1;2013/10/03 15:46:29;GET;/site;200;11182;1203540
192.168.1.1;2013/10/03 15:46:32;GET;/site;200;10911;1309122
192.168.1.1;2013/10/03 15:46:37;GET;/site;200;11227;1282501
192.168.1.1;2013/10/03 15:46:38;GET;/site;200;10883;1262893
192.168.1.1;2013/10/03 15:46:41;GET;/site;200;10862;1285747
192.168.1.1;2013/10/03 15:46:44;GET;/site;200;11167;1346016
192.168.1.1;2013/10/03 15:46:51;GET;/site;200;10835;1687610
192.168.1.1;2013/10/03 15:46:53;GET;/site;200;10860;1579666
192.168.1.1;2013/10/03 15:46:55;GET;/site;200;11559;1547536
192.168.1.1;2013/10/03 15:46:55;GET;/site;200;11268;1542562
192.168.1.1;2013/10/03 15:46:56;GET;/site;200;11132;1383032
192.168.1.1;2013/10/03 15:47:07;GET;/site;200;11185;1338917
192.168.1.1;2013/10/03 15:46:55;GET;/site;200;6528;13326597
192.168.1.1;2013/10/03 15:47:06;GET;/site;200;11146;3914116
192.168.1.1;2013/10/03 15:47:26;GET;/site;200;51930;2578408
192.168.1.1;2013/10/03 15:47:27;GET;/site;200;11668;5217730
192.168.1.1;2013/10/03 15:47:38;GET;/site;200;11074;5365325
192.168.1.1;2013/10/03 15:47:39;GET;/site;200;10870;5218987
192.168.1.1;2013/10/03 15:47:39;GET;/site;200;11040;4603904
192.168.1.1;2013/10/03 15:47:39;GET;/site;200;10947;4853106
192.168.1.1;2013/10/03 15:47:40;GET;/site;200;11091;4292269
192.168.1.1;2013/10/03 15:47:40;GET;/site;200;10819;4034470
192.168.1.1;2013/10/03 15:47:52;GET;/site;200;11176;1681655
192.168.1.1;2013/10/03 15:47:52;GET;/site;200;10859;1714186
192.168.1.1;2013/10/03 15:47:53;GET;/site;200;11431;1801229
192.168.1.1;2013/10/03 15:48:00;GET;/site;200;11008;2119183
192.168.1.1;2013/10/03 15:48:02;GET;/site;200;11132;3838836
192.168.1.1;2013/10/03 15:48:09;GET;/site;200;11205;1481155
192.168.1.1;2013/10/03 15:48:10;GET;/site;200;11088;1505476
192.168.1.1;2013/10/03 15:48:14;GET;/site;200;10842;1752001
192.168.1.1;2013/10/03 15:48:14;GET;/site;200;11105;1781072
192.168.1.1;2013/10/03 15:48:14;GET;/site;200;11105;1781598
192.168.1.1;2013/10/03 15:48:22;GET;/site;200;11226;2244874
192.168.1.1;2013/10/03 15:48:26;GET;/site;200;51930;1003142
192.168.1.1;2013/10/03 15:48:27;GET;/site;200;10827;1686500
192.168.1.1;2013/10/03 15:48:29;GET;/site;200;11091;1827656
192.168.1.1;2013/10/03 15:48:32;GET;/site;200;11657;1850236
192.168.1.1;2013/10/03 15:48:35;GET;/site;200;11443;2066719
192.168.1.1;2013/10/03 15:48:35;GET;/site;200;11241;2548912
192.168.1.1;2013/10/03 15:48:36;GET;/site;200;11092;1801884
192.168.1.1;2013/10/03 15:48:37;GET;/site;200;10855;2304131
192.168.1.1;2013/10/03 15:48:56;GET;/site;200;11126;2049715
192.168.1.1;2013/10/03 15:48:59;GET;/site;200;11086;1826287
192.168.1.1;2013/10/03 15:48:59;GET;/site;200;11118;2053132
192.168.1.1;2013/10/03 15:49:02;GET;/site;200;11247;1899974
192.168.1.1;2013/10/03 15:49:02;GET;/site;200;11118;1807990
192.168.1.1;2013/10/03 15:49:04;GET;/site;200;10819;1968231
192.168.1.1;2013/10/03 15:49:09;GET;/site;200;11414;1684689
192.168.1.1;2013/10/03 15:49:27;GET;/site;200;51930;680210
192.168.1.1;2013/10/03 15:49:29;GET;/site;200;11634;1378347
192.168.1.1;2013/10/03 15:49:33;GET;/site;200;11074;1321261
192.168.1.1;2013/10/03 15:49:36;GET;/site;200;11106;1561630
192.168.1.1;2013/10/03 15:49:46;GET;/site;200;11106;1429200
192.168.1.1;2013/10/03 15:49:55;GET;/site;200;11086;1332690
192.168.1.1;2013/10/03 15:49:56;GET;/site;200;10842;1257020
192.168.1.1;2013/10/03 15:50:00;GET;/site;200;10804;1356556
192.168.1.1;2013/10/03 15:50:08;GET;/site;200;11176;1328422
192.168.1.1;2013/10/03 15:50:10;GET;/site;200;11242;1414755
192.168.1.1;2013/10/03 15:50:12;GET;/site;200;10896;1326622
192.168.1.1;2013/10/03 15:50:17;GET;/site;200;10866;1403354
192.168.1.1;2013/10/03 15:50:21;GET;/site;200;10836;1289908
192.168.1.1;2013/10/03 15:50:22;GET;/site;200;10836;1286632
192.168.1.1;2013/10/03 15:50:27;GET;/site;200;51930;668559
192.168.1.1;2013/10/03 15:50:26;GET;/site;200;10836;1249895
192.168.1.1;2013/10/03 15:50:34;GET;/site;200;10836;1316068
192.168.1.1;2013/10/03 15:50:35;GET;/site;200;10860;1388568
192.168.1.1;2013/10/03 15:50:39;GET;/site;200;10842;1407162
192.168.1.1;2013/10/03 15:50:43;GET;/site;200;11074;1279148
192.168.1.1;2013/10/03 15:50:44;GET;/site;200;10957;1316117
192.168.1.1;2013/10/03 15:50:55;GET;/site;200;11235;1325080
192.168.1.1;2013/10/03 15:50:56;GET;/site;200;11225;1278881
192.168.1.1;2013/10/03 15:51:01;GET;/site;200;11363;1796032
192.168.1.1;2013/10/03 15:51:02;GET;/site;200;11363;1126474
192.168.1.1;2013/10/03 15:51:06;GET;/site;200;11177;1951097
192.168.1.1;2013/10/03 15:51:09;GET;/site;200;10860;1252318
192.168.1.1;2013/10/03 15:51:10;GET;/site;200;10851;1225379
192.168.1.1;2013/10/03 15:51:11;GET;/site;200;11358;1299675
192.168.1.1;2013/10/03 15:51:23;GET;/site;200;11358;1290298
192.168.1.1;2013/10/03 15:51:26;GET;/site;200;51930;641576
192.168.1.1;2013/10/03 15:51:29;GET;/site;200;10859;1414677
192.168.1.1;2013/10/03 15:51:32;GET;/site;200;11105;1338293
192.168.1.1;2013/10/03 15:51:37;GET;/site;200;11276;1430879
192.168.1.1;2013/10/03 15:51:42;GET;/site;200;11211;1405851
192.168.1.1;2013/10/03 15:51:50;GET;/site;200;10822;1283883
192.168.1.1;2013/10/03 15:52:06;GET;/site;200;11230;1299320
192.168.1.1;2013/10/03 15:52:10;GET;/site;200;11220;1244304
192.168.1.1;2013/10/03 15:52:12;GET;/site;200;11246;1349644
192.168.1.1;2013/10/03 15:52:12;GET;/site;200;11105;1469368
192.168.1.1;2013/10/03 15:52:20;GET;/site;200;11106;1476779
192.168.1.1;2013/10/03 15:52:21;GET;/site;200;11118;1480284
192.168.1.1;2013/10/03 15:52:23;GET;/site;200;10900;1457550
192.168.1.1;2013/10/03 15:52:24;GET;/site;200;11076;1396784
192.168.1.1;2013/10/03 15:52:26;GET;/site;200;51930;662216
192.168.1.1;2013/10/03 15:52:35;GET;/site;200;10881;1498256
192.168.1.1;2013/10/03 15:52:40;GET;/site;200;10841;1414356
192.168.1.1;2013/10/03 15:52:43;GET;/site;200;10926;1867032
192.168.1.1;2013/10/03 15:52:43;GET;/site;200;11087;1275223
192.168.1.1;2013/10/03 15:52:45;GET;/site;200;11358;1276686
192.168.1.1;2013/10/03 15:52:46;GET;/site;200;11165;1339458
192.168.1.1;2013/10/03 15:52:47;GET;/site;200;11106;1326798
192.168.1.1;2013/10/03 15:52:47;GET;/site;200;10870;1337824
192.168.1.1;2013/10/03 15:52:47;GET;/site;200;10885;1915722
192.168.1.1;2013/10/03 15:53:05;GET;/site;200;10962;1837040
192.168.1.1;2013/10/03 15:53:07;GET;/site;200;10827;1269391
192.168.1.1;2013/10/03 15:53:12;GET;/site;200;11175;1515207
192.168.1.1;2013/10/03 15:53:15;GET;/site;200;10861;2080854
192.168.1.1;2013/10/03 15:53:26;GET;/site;200;51930;634660
192.168.1.1;2013/10/03 15:53:25;GET;/site;200;10833;1841082
192.168.1.1;2013/10/03 15:53:28;GET;/site;200;10859;1332450
192.168.1.1;2013/10/03 15:53:29;GET;/site;200;10887;1985066
192.168.1.1;2013/10/03 15:53:34;GET;/site;200;10827;1322972
192.168.1.1;2013/10/03 15:53:35;GET;/site;200;11105;1462914
192.168.1.1;2013/10/03 15:53:35;GET;/site;200;11105;1382924
192.168.1.1;2013/10/03 15:53:47;GET;/site;200;11167;1514006
192.168.1.1;2013/10/03 15:53:49;GET;/site;200;11448;1300146
192.168.1.1;2013/10/03 15:53:53;GET;/site;200;10878;1353566
192.168.1.1;2013/10/03 15:53:54;GET;/site;200;10820;1478858
192.168.1.1;2013/10/03 15:54:05;GET;/site;200;11247;1282430
192.168.1.1;2013/10/03 15:54:05;GET;/site;200;10827;1197977
192.168.1.1;2013/10/03 15:54:15;GET;/site;200;11247;1280745
192.168.1.1;2013/10/03 15:54:24;GET;/site;200;10957;1255518
192.168.1.1;2013/10/03 15:54:27;GET;/site;200;51930;751299
192.168.1.1;2013/10/03 15:54:26;GET;/site;200;10834;1475300
192.168.1.1;2013/10/03 15:54:33;GET;/site;200;10889;1343431
192.168.1.1;2013/10/03 15:54:33;GET;/site;200;11106;1264340
192.168.1.1;2013/10/03 15:54:37;GET;/site;200;11070;1431804
192.168.1.1;2013/10/03 15:54:37;GET;/site;200;10838;1841798
192.168.1.1;2013/10/03 15:54:42;GET;/site;200;11090;1355753
192.168.1.1;2013/10/03 15:54:46;GET;/site;200;11251;1865831
192.168.1.1;2013/10/03 15:54:49;GET;/site;200;11153;1485123
192.168.1.1;2013/10/03 15:54:54;GET;/site;200;11144;1315365
192.168.1.1;2013/10/03 15:55:01;GET;/site;200;11069;1331790
192.168.1.1;2013/10/03 15:55:00;GET;/site;200;11454;1982673
192.168.1.1;2013/10/03 15:55:10;GET;/site;200;10997;1321446
192.168.1.1;2013/10/03 15:55:10;GET;/site;200;10992;1833137
192.168.1.1;2013/10/03 15:55:13;GET;/site;200;11176;1832050
192.168.1.1;2013/10/03 15:55:26;GET;/site;200;11263;1295723
192.168.1.1;2013/10/03 15:55:27;GET;/site;200;51930;687208
192.168.1.1;2013/10/03 15:55:35;GET;/site;200;11106;1354889
192.168.1.1;2013/10/03 15:55:38;GET;/site;200;11126;1410170
192.168.1.1;2013/10/03 15:55:43;GET;/site;200;11106;1525019
192.168.1.1;2013/10/03 15:55:46;GET;/site;200;11091;1268805
192.168.1.1;2013/10/03 15:55:54;GET;/site;200;11055;1956765
192.168.1.1;2013/10/03 15:55:57;GET;/site;200;10870;1281470
192.168.1.1;2013/10/03 15:56:01;GET;/site;200;11401;1339835
192.168.1.1;2013/10/03 15:56:04;GET;/site;200;11177;1293392
192.168.1.1;2013/10/03 15:56:14;GET;/site;200;11448;1247403
192.168.1.1;2013/10/03 15:56:15;GET;/site;200;10881;1237443
192.168.1.1;2013/10/03 15:56:26;GET;/site;200;51930;676457
192.168.1.1;2013/10/03 15:56:35;GET;/site;200;10834;1593992
192.168.1.1;2013/10/03 15:56:37;GET;/site;200;10837;1294701
192.168.1.1;2013/10/03 15:56:38;GET;/site;200;11179;1320168
192.168.1.1;2013/10/03 15:56:42;GET;/site;200;10842;1541556
192.168.1.1;2013/10/03 15:56:47;GET;/site;200;11352;1865894
192.168.1.1;2013/10/03 15:56:47;GET;/site;200;11230;1248302
192.168.1.1;2013/10/03 15:56:51;GET;/site;200;11235;1295173
192.168.1.1;2013/10/03 15:57:00;GET;/site;200;11242;1553731
192.168.1.1;2013/10/03 15:57:02;GET;/site;200;11548;1274092
192.168.1.1;2013/10/03 15:57:05;GET;/site;200;11260;1370458
192.168.1.1;2013/10/03 15:57:05;GET;/site;200;11165;1498610
192.168.1.1;2013/10/03 15:57:10;GET;/site;200;11176;1570839
192.168.1.1;2013/10/03 15:57:13;GET;/site;200;11087;1970528
192.168.1.1;2013/10/03 15:57:14;GET;/site;200;11176;1420194
192.168.1.1;2013/10/03 15:57:18;GET;/site;200;11127;1396349
192.168.1.1;2013/10/03 15:57:22;GET;/site;200;11293;1229047
192.168.1.1;2013/10/03 15:57:24;GET;/site;200;11106;1373598
192.168.1.1;2013/10/03 15:57:24;GET;/site;200;11091;1437425
192.168.1.1;2013/10/03 15:57:26;GET;/site;200;51930;749291
192.168.1.1;2013/10/03 15:57:27;GET;/site;200;11257;1560781
192.168.1.1;2013/10/03 15:57:28;GET;/site;200;10870;1473064
192.168.1.1;2013/10/03 15:57:30;GET;/site;200;11118;1262802
192.168.1.1;2013/10/03 15:57:37;GET;/site;200;10842;1279092
192.168.1.1;2013/10/03 15:57:38;GET;/site;200;11072;1208441
192.168.1.1;2013/10/03 15:57:40;GET;/site;200;11087;1170182
192.168.1.1;2013/10/03 15:57:42;GET;/site;200;11072;1303517
192.168.1.1;2013/10/03 15:57:53;GET;/site;200;11260;1353008
192.168.1.1;2013/10/03 15:57:55;GET;/site;200;10893;2167775
192.168.1.1;2013/10/03 15:57:56;GET;/site;200;11177;1521226
192.168.1.1;2013/10/03 15:57:58;GET;/site;200;10837;1257499
192.168.1.1;2013/10/03 15:58:01;GET;/site;200;11069;1257963
192.168.1.1;2013/10/03 15:58:16;GET;/site;200;11182;1281589
192.168.1.1;2013/10/03 15:58:16;GET;/site;200;11069;1232675
192.168.1.1;2013/10/03 15:58:27;GET;/site;200;51930;662530
192.168.1.1;2013/10/03 15:58:27;GET;/site;200;10834;1333105
192.168.1.1;2013/10/03 15:58:29;GET;/site;200;10834;1188550
192.168.1.1;2013/10/03 15:58:28;GET;/site;200;11105;1826569
192.168.1.1;2013/10/03 15:58:34;GET;/site;200;10842;1348857
192.168.1.1;2013/10/03 15:58:35;GET;/site;200;11165;1242471
192.168.1.1;2013/10/03 15:58:36;GET;/site;200;11278;1833211
192.168.1.1;2013/10/03 15:58:38;GET;/site;200;11174;1325520
192.168.1.1;2013/10/03 15:59:02;GET;/site;200;11182;1247202
192.168.1.1;2013/10/03 15:59:06;GET;/site;200;11105;1291153
192.168.1.1;2013/10/03 15:59:12;GET;/site;200;11106;1414275
192.168.1.1;2013/10/03 15:59:20;GET;/site;200;11153;2032061
192.168.1.1;2013/10/03 15:59:21;GET;/site;200;11102;2108942
192.168.1.1;2013/10/03 15:59:25;GET;/site;200;11008;1410817
192.168.1.1;2013/10/03 15:59:27;GET;/site;200;51930;702508
192.168.1.1;2013/10/03 15:59:28;GET;/site;200;11138;1341127
192.168.1.1;2013/10/03 15:59:29;GET;/site;200;11115;1380240
192.168.1.1;2013/10/03 15:59:35;GET;/site;200;11242;1271134
192.168.1.1;2013/10/03 15:59:37;GET;/site;200;11173;1435665
192.168.1.1;2013/10/03 15:59:38;GET;/site;200;10869;2035908
192.168.1.1;2013/10/03 15:59:42;GET;/site;200;11088;1302591
192.168.1.1;2013/10/03 15:59:52;GET;/site;200;11358;1839172
192.168.1.1;2013/10/03 15:59:53;GET;/site;200;10837;1312767
192.168.1.1;2013/10/03 15:59:59;GET;/site;200;10834;1393962
192.168.1.1;2013/10/03 15:59:59;GET;/site;200;10834;1395818
192.168.1.1;2013/10/03 16:00:00;GET;/site;200;11131;1938752
192.168.1.1;2013/10/03 16:00:05;GET;/site;200;11074;1367139
192.168.1.1;2013/10/03 16:00:11;GET;/site;200;10927;1598773
192.168.1.1;2013/10/03 16:00:16;GET;/site;200;11126;1440702
192.168.1.1;2013/10/03 16:00:26;GET;/site;200;51930;739814
192.168.1.1;2013/10/03 16:00:25;GET;/site;200;11105;1467602
192.168.1.1;2013/10/03 16:00:30;GET;/site;200;11087;1304792
192.168.1.1;2013/10/03 16:00:53;GET;/site;200;11140;1499464
192.168.1.1;2013/10/03 16:00:54;GET;/site;200;11358;1319416
192.168.1.1;2013/10/03 16:00:55;GET;/site;200;10883;1253995
192.168.1.1;2013/10/03 16:00:58;GET;/site;200;11182;1244271
192.168.1.1;2013/10/03 16:00:59;GET;/site;200;11225;1185462
192.168.1.1;2013/10/03 16:01:09;GET;/site;200;11256;1251638
192.168.1.1;2013/10/03 16:01:16;GET;/site;200;11215;1310557
192.168.1.1;2013/10/03 16:01:20;GET;/site;200;11215;1229143
192.168.1.1;2013/10/03 16:01:23;GET;/site;200;11088;1620832
192.168.1.1;2013/10/03 16:01:26;GET;/site;200;51930;721220
192.168.1.1;2013/10/03 16:01:30;GET;/site;200;11215;1290659
192.168.1.1;2013/10/03 16:01:51;GET;/site;200;11527;2011704
192.168.1.1;2013/10/03 16:01:52;GET;/site;200;11067;1836001
192.168.1.1;2013/10/03 16:01:56;GET;/site;200;10805;2002548
192.168.1.1;2013/10/03 16:01:57;GET;/site;200;10824;1621753
192.168.1.1;2013/10/03 16:01:59;GET;/site;200;11063;1291704
192.168.1.1;2013/10/03 16:02:06;GET;/site;200;10889;1507877
192.168.1.1;2013/10/03 16:02:12;GET;/site;200;11136;1443995
192.168.1.1;2013/10/03 16:02:14;GET;/site;200;10861;1282100
192.168.1.1;2013/10/03 16:02:19;GET;/site;200;10883;1347291
192.168.1.1;2013/10/03 16:02:26;GET;/site;200;51930;662106
192.168.1.1;2013/10/03 16:02:28;GET;/site;200;10841;1253512
192.168.1.1;2013/10/03 16:02:39;GET;/site;200;10822;1390462
192.168.1.1;2013/10/03 16:02:39;GET;/site;200;10915;1875292
192.168.1.1;2013/10/03 16:02:41;GET;/site;200;11278;1411028
192.168.1.1;2013/10/03 16:02:52;GET;/site;200;11268;1369316
192.168.1.1;2013/10/03 16:02:59;GET;/site;200;11106;1324482
192.168.1.1;2013/10/03 16:03:00;GET;/site;200;11260;1328831
192.168.1.1;2013/10/03 16:03:01;GET;/site;200;10846;1938904
192.168.1.1;2013/10/03 16:03:03;GET;/site;200;10987;1342009
192.168.1.1;2013/10/03 16:03:06;GET;/site;200;11053;1377134
192.168.1.1;2013/10/03 16:03:07;GET;/site;200;11235;1303207
192.168.1.1;2013/10/03 16:03:07;GET;/site;200;10842;1345747
192.168.1.1;2013/10/03 16:03:08;GET;/site;200;10906;1358790
192.168.1.1;2013/10/03 16:03:10;GET;/site;200;11448;1359338
192.168.1.1;2013/10/03 16:03:09;GET;/site;200;11280;1940910
192.168.1.1;2013/10/03 16:03:12;GET;/site;200;11106;1338493
192.168.1.1;2013/10/03 16:03:27;GET;/site;200;51930;1118248
192.168.1.1;2013/10/03 16:03:26;GET;/site;200;11092;2515080
192.168.1.1;2013/10/03 16:03:32;GET;/site;200;11358;1286458
192.168.1.1;2013/10/03 16:03:36;GET;/site;200;10804;1550872
192.168.1.1;2013/10/03 16:03:36;GET;/site;200;10860;1487545
192.168.1.1;2013/10/03 16:03:51;GET;/site;200;11174;2359602
192.168.1.1;2013/10/03 16:03:52;GET;/site;200;11010;1828690
192.168.1.1;2013/10/03 16:03:52;GET;/site;200;11055;1845310
192.168.1.1;2013/10/03 16:04:03;GET;/site;200;10987;1701643
192.168.1.1;2013/10/03 16:04:04;GET;/site;200;11144;1745469
192.168.1.1;2013/10/03 16:04:06;GET;/site;200;11126;1469999
192.168.1.1;2013/10/03 16:04:16;GET;/site;200;10918;1514314
192.168.1.1;2013/10/03 16:04:16;GET;/site;200;11171;1435879
192.168.1.1;2013/10/03 16:04:23;GET;/site;200;10997;2169697
192.168.1.1;2013/10/03 16:04:27;GET;/site;200;51930;700926
192.168.1.1;2013/10/03 16:04:30;GET;/site;200;11144;2026170
192.168.1.1;2013/10/03 16:04:29;GET;/site;200;11503;2172377
192.168.1.1;2013/10/03 16:04:32;GET;/site;200;11242;1624234
192.168.1.1;2013/10/03 16:04:33;GET;/site;200;11144;1570618
192.168.1.1;2013/10/03 16:04:37;GET;/site;200;10823;1886086
192.168.1.1;2013/10/03 16:04:48;GET;/site;200;11091;1518674
192.168.1.1;2013/10/03 16:04:49;GET;/site;200;10862;1797687
192.168.1.1;2013/10/03 16:05:02;GET;/site;200;10844;2065378
192.168.1.1;2013/10/03 16:05:04;GET;/site;200;10841;2283239
192.168.1.1;2013/10/03 16:05:06;GET;/site;200;11140;1560127
192.168.1.1;2013/10/03 16:05:06;GET;/site;200;10838;2217020
192.168.1.1;2013/10/03 16:05:09;GET;/site;200;11105;2075954
192.168.1.1;2013/10/03 16:05:09;GET;/site;200;10826;2019421
192.168.1.1;2013/10/03 16:05:11;GET;/site;200;11074;1391876
192.168.1.1;2013/10/03 16:05:24;GET;/site;200;10956;2129938
192.168.1.1;2013/10/03 16:05:26;GET;/site;200;51930;788072
192.168.1.1;2013/10/03 16:05:25;GET;/site;200;11226;1613037
192.168.1.1;2013/10/03 16:05:33;GET;/site;200;10854;2276368
192.168.1.1;2013/10/03 16:05:41;GET;/site;200;11091;1663358
